date,underlying,realized_vol_63d
2026-01-05,CORL,0.4024236493645749
2026-01-06,CORL,0.41731686299467924
2026-01-07,CORL,0.4177038123260635
2026-01-08,CORL,0.4227120231873878
2026-01-09,CORL,0.4251462537640693
2026-01-12,CORL,0.4272517036912442
2026-01-13,CORL,0.4218670339266891
2026-01-14,CORL,0.42816596372011423
2026-01-15,CORL,0.4251562859064814
2026-01-16,CORL,0.41324017943734637
2026-01-19,CORL,0.4088806571923585
2026-01-20,CORL,0.41092945555903015
2026-01-21,CORL,0.4106235365794394
2026-01-22,CORL,0.3856591637024852
2026-01-23,CORL,0.37607750433477505
2026-01-26,CORL,0.38068990130285324
2026-01-27,CORL,0.3804775818485161
2026-01-28,CORL,0.366915931359162
2026-01-29,CORL,0.36239511613325687
2026-01-30,CORL,0.3513266300257011
2026-02-02,CORL,0.34457311459768913
2026-02-03,CORL,0.3451867871045659
2026-02-04,CORL,0.33192537726811755
2026-02-05,CORL,0.3303397202684093
2026-02-06,CORL,0.3303062689059862
2026-02-09,CORL,0.3273201315220682
2026-02-10,CORL,0.3236411918130599
2026-02-11,CORL,0.31189350837558005
2026-02-12,CORL,0.3127824692842988
2026-02-13,CORL,0.3144917280004079
2026-02-16,CORL,0.3144665573975149
2026-02-17,CORL,0.32361973856770826
2026-02-18,CORL,0.32368900698078834
2026-02-19,CORL,0.3284617180274261
2026-02-20,CORL,0.3311500096554955
2026-02-23,CORL,0.3315948235239335
2026-02-24,CORL,0.3294072729262181
2026-02-25,CORL,0.3289955702458716
2026-02-26,CORL,0.33259765470914754
2026-02-27,CORL,0.33250939021256454
2026-03-02,CORL,0.3315103032133385
2026-03-03,CORL,0.3316622285910799
2026-03-04,CORL,0.33211473512205647
2026-03-05,CORL,0.3357479820811828
2026-03-06,CORL,0.3378845912245776
2026-03-09,CORL,0.3394384919827922
2026-03-10,CORL,0.3401609872589608
2026-03-11,CORL,0.34341343637085264
2026-03-12,CORL,0.34245644379524787
2026-03-13,CORL,0.343607010892028
2026-03-16,CORL,0.34539705027574186
2026-03-17,CORL,0.34627343169636404
2026-03-18,CORL,0.34498182168017183
2026-03-19,CORL,0.34497905133264467
2026-03-20,CORL,0.34574754636599775
2026-03-23,CORL,0.3455770825107826
2026-03-24,CORL,0.3522955281360289
2026-03-25,CORL,0.3523673674624977
2026-03-26,CORL,0.3496066495516514
2026-03-27,CORL,0.34328195196186345
2026-03-30,CORL,0.33791458146482123
2026-03-31,CORL,0.3251028901824443
2026-04-01,CORL,0.3189047924588265
2026-04-02,CORL,0.30561416234705907
2026-04-03,CORL,0.2879952402814543
2026-04-06,CORL,0.28738669991930615
2026-04-07,CORL,0.27943916792750123
2026-04-08,CORL,0.2797449489495572
2026-04-09,CORL,0.2756908674544038
2026-04-10,CORL,0.2750396004143573
2026-04-13,CORL,0.2667575218201517
2026-04-14,CORL,0.2697217065580623
2026-04-15,CORL,0.26633139399411404
2026-04-16,CORL,0.2804139668027773
2026-04-17,CORL,0.28333181802174456
2026-04-20,CORL,0.28298572554697493
2026-04-21,CORL,0.2829448278570405
2026-04-22,CORL,0.2827176499161286
2026-04-23,CORL,0.2789401251877556
2026-04-24,CORL,0.2797901045681138
2026-04-27,CORL,0.2799237773685856
2026-04-28,CORL,0.2799233888200548
2026-04-29,CORL,0.27567887384502043
2026-04-30,CORL,0.27224056350100445
2026-05-01,CORL,0.2723333946245971
2026-05-04,CORL,0.2781139967226383
2026-05-05,CORL,0.2761257445537745
2026-05-06,CORL,0.27596457916327005
2026-05-07,CORL,0.2766306554584729
2026-05-08,CORL,0.2718005509465514
2026-05-11,CORL,0.27150053405526814
2026-05-12,CORL,0.27584407546822914
2026-05-13,CORL,0.28330305306477455
2026-05-14,CORL,0.28398810183073386
2026-05-15,CORL,0.27283578740308434
2026-05-18,CORL,0.2730907269380548
2026-05-19,CORL,0.27108578547792794
2026-05-20,CORL,0.264205056847692
2026-05-21,CORL,0.26684398239411883
2026-05-22,CORL,0.26793719163945035
2026-05-25,CORL,0.27230505004766326
2026-05-26,CORL,0.26928665464422413
2026-05-27,CORL,0.2688921685007623
2026-05-28,CORL,0.27058326131137633
2026-05-29,CORL,0.2719740362913195
2026-06-01,CORL,0.27090961808594094
2026-06-02,CORL,0.27170185626325644
2026-06-03,CORL,0.2713003592393765
2026-06-04,CORL,0.28367544774336206
2026-06-05,CORL,0.28664552018706685
2026-06-08,CORL,0.287829318401507
2026-06-09,CORL,0.2878973014327214
2026-06-10,CORL,0.2867525436381974
2026-06-11,CORL,0.28338863779666734
2026-06-12,CORL,0.282684667280569
2026-06-15,CORL,0.2842206306623261
2026-06-16,CORL,0.2859592575482828
2026-06-17,CORL,0.28653914425371385
2026-06-18,CORL,0.28804493740562476
2026-06-19,CORL,0.28021479562798246
2026-06-22,CORL,0.2811528167712637
2026-06-23,CORL,0.27967354991493715
2026-06-24,CORL,0.27980367502302583
2026-06-25,CORL,0.2797639891173394
2026-06-26,CORL,0.2811954727096136
2026-06-29,CORL,0.28132080542721816
2026-06-30,CORL,0.27954724101528367
2014-04-01,MNDO,0.3631419059276732
2014-04-02,MNDO,0.3675840490828554
2014-04-03,MNDO,0.3675684047583902
2014-04-04,MNDO,0.3360994456406901
2014-04-07,MNDO,0.3348632864340451
2014-04-08,MNDO,0.32602280300121905
2014-04-09,MNDO,0.3260179698829692
2014-04-10,MNDO,0.32939061457766133
2014-04-11,MNDO,0.3357215842456179
2014-04-14,MNDO,0.3322650898155848
2014-04-15,MNDO,0.3320831123764224
2014-04-16,MNDO,0.33961894004527543
2014-04-17,MNDO,0.33634750032481375
2014-04-18,MNDO,0.33517504260747216
2014-04-21,MNDO,0.34565955464085085
2014-04-22,MNDO,0.34664399800441076
2014-04-23,MNDO,0.34257422643951996
2014-04-24,MNDO,0.3450687809790513
2014-04-25,MNDO,0.343955522932133
2014-04-28,MNDO,0.34122412988294465
2014-04-29,MNDO,0.34502496888020995
2014-04-30,MNDO,0.34851645507335655
2014-05-01,MNDO,0.3496034959444914
2014-05-02,MNDO,0.349379507030842
2014-05-05,MNDO,0.3419572360013615
2014-05-06,MNDO,0.3414411379991046
2014-05-07,MNDO,0.34241796784921075
2014-05-08,MNDO,0.3351958864291372
2014-05-09,MNDO,0.3334281910968987
2014-05-12,MNDO,0.32732864315691107
2014-05-13,MNDO,0.3282227079736127
2014-05-14,MNDO,0.3297998625713812
2014-05-15,MNDO,0.33073237469040045
2014-05-16,MNDO,0.33264302044658484
2014-05-19,MNDO,0.3330853579954413
2014-05-20,MNDO,0.333040913012679
2014-05-21,MNDO,0.32829908113856043
2014-05-22,MNDO,0.32881875749494843
2014-05-23,MNDO,0.3263983036759995
2014-05-26,MNDO,0.32980924915539517
2014-05-27,MNDO,0.330565697883865
2014-05-28,MNDO,0.328659277432584
2014-05-29,MNDO,0.3419176754622386
2014-05-30,MNDO,0.3379397685730326
2014-06-02,MNDO,0.33294700736802085
2014-06-03,MNDO,0.31094474194398447
2014-06-04,MNDO,0.3149555170930748
2014-06-05,MNDO,0.3145402675132007
2014-06-06,MNDO,0.31922007397824237
2014-06-09,MNDO,0.326069326195219
2014-06-10,MNDO,0.324364422620709
2014-06-11,MNDO,0.326240081541443
2014-06-12,MNDO,0.33207652774396457
2014-06-13,MNDO,0.3215112959063471
2014-06-16,MNDO,0.3336040436033757
2014-06-17,MNDO,0.3365745443124894
2014-06-18,MNDO,0.3450193869961216
2014-06-19,MNDO,0.3448835637605708
2014-06-20,MNDO,0.34376630250986656
2014-06-23,MNDO,0.34181641095660126
2014-06-24,MNDO,0.34505595861403454
2014-06-25,MNDO,0.34275138650255926
2014-06-26,MNDO,0.34686300891384786
2014-06-27,MNDO,0.3418818626561316
2014-06-30,MNDO,0.33607293056192084
2014-07-01,MNDO,0.3355469127728963
2014-07-02,MNDO,0.3355566304728494
2014-07-03,MNDO,0.3335126133931843
2014-07-04,MNDO,0.33773251003447874
2014-07-07,MNDO,0.33769881069923224
2014-07-08,MNDO,0.33496442505527013
2014-07-09,MNDO,0.3285580275471843
2014-07-10,MNDO,0.32556741190850846
2014-07-11,MNDO,0.3371957243112313
2014-07-14,MNDO,0.3319094962726091
2014-07-15,MNDO,0.3398034927407385
2014-07-16,MNDO,0.33832354685136157
2014-07-17,MNDO,0.33164993956203154
2014-07-18,MNDO,0.32990754536862604
2014-07-21,MNDO,0.3299562306366515
2014-07-22,MNDO,0.32915346125769107
2014-07-23,MNDO,0.3295721085869702
2014-07-24,MNDO,0.32563974642037974
2014-07-25,MNDO,0.32335202140246333
2014-07-28,MNDO,0.3201682160823355
2014-07-29,MNDO,0.3209342864912506
2014-07-30,MNDO,0.32202033207743574
2014-07-31,MNDO,0.3319096525647603
2014-08-01,MNDO,0.3319868193914426
2014-08-04,MNDO,0.3345997125326174
2014-08-05,MNDO,0.334422918272718
2014-08-06,MNDO,0.33217609662570324
2014-08-07,MNDO,0.3347681834854745
2014-08-08,MNDO,0.3411805547222973
2014-08-11,MNDO,0.3398270357376234
2014-08-12,MNDO,0.3388878881179097
2014-08-13,MNDO,0.3380341790820708
2014-08-14,MNDO,0.3438405894454044
2014-08-15,MNDO,0.3438467997593367
2014-08-18,MNDO,0.3453791697269998
2014-08-19,MNDO,0.345241292364612
2014-08-20,MNDO,0.3443985042244849
2014-08-21,MNDO,0.34735680243453965
2014-08-22,MNDO,0.3470101912544277
2014-08-25,MNDO,0.35470425931609234
2014-08-26,MNDO,0.3440764947180431
2014-08-27,MNDO,0.34197324321752165
2014-08-28,MNDO,0.3423699955281451
2014-08-29,MNDO,0.35248874727042406
2014-09-01,MNDO,0.3424731339826429
2014-09-02,MNDO,0.3451739083163842
2014-09-03,MNDO,0.338218837050884
2014-09-04,MNDO,0.3334975747572402
2014-09-05,MNDO,0.3391311808826741
2014-09-08,MNDO,0.34058558742964934
2014-09-09,MNDO,0.3363167482971384
2014-09-10,MNDO,0.33618800737658805
2014-09-11,MNDO,0.33051080913206604
2014-09-12,MNDO,0.34235770156842504
2014-09-15,MNDO,0.3414999166525031
2014-09-16,MNDO,0.3497041337492051
2014-09-17,MNDO,0.3479962546716746
2014-09-18,MNDO,0.3516308623814391
2014-09-19,MNDO,0.34896137195579013
2014-09-22,MNDO,0.3561278811036135
2014-09-23,MNDO,0.3517460428800598
2014-09-24,MNDO,0.35197219805839414
2014-09-25,MNDO,0.3759002210387862
2014-09-26,MNDO,0.381480161516878
2014-09-29,MNDO,0.38542347894956863
2014-09-30,MNDO,0.3964906771561247
2014-10-01,MNDO,0.39445644706037336
2014-10-02,MNDO,0.39455675468548784
2014-10-03,MNDO,0.3974555028551262
2014-10-06,MNDO,0.39714016590758755
2014-10-07,MNDO,0.3969236564073434
2014-10-08,MNDO,0.38829021845453626
2014-10-09,MNDO,0.3858405408251301
2014-10-10,MNDO,0.38584519138143236
2014-10-13,MNDO,0.3846098905112077
2014-10-14,MNDO,0.382523679894465
2014-10-15,MNDO,0.3818761207081164
2014-10-16,MNDO,0.3836806392951795
2014-10-17,MNDO,0.3825597228124102
2014-10-20,MNDO,0.38204648547859366
2014-10-21,MNDO,0.3866593498045247
2014-10-22,MNDO,0.39261269082633854
2014-10-23,MNDO,0.39221555167126887
2014-10-24,MNDO,0.38747823845587837
2014-10-27,MNDO,0.38670551760760513
2014-10-28,MNDO,0.38533138342059525
2014-10-29,MNDO,0.3892907172921298
2014-10-30,MNDO,0.38443050735680234
2014-10-31,MNDO,0.3869428865405459
2014-11-03,MNDO,0.39282944722629537
2014-11-04,MNDO,0.3967857081801686
2014-11-05,MNDO,0.39151589710363416
2014-11-06,MNDO,0.3905998145775212
2014-11-07,MNDO,0.3922710133652043
2014-11-10,MNDO,0.39085578684414934
2014-11-11,MNDO,0.3834954287715257
2014-11-12,MNDO,0.3874887677670767
2014-11-13,MNDO,0.3875244274150662
2014-11-14,MNDO,0.38985774272572504
2014-11-17,MNDO,0.3902704737974321
2014-11-18,MNDO,0.3829823421771559
2014-11-19,MNDO,0.3954997563805825
2014-11-20,MNDO,0.39235000595669806
2014-11-21,MNDO,0.3921520853722886
2014-11-24,MNDO,0.3937465496113206
2014-11-25,MNDO,0.3938708143185891
2014-11-26,MNDO,0.3828719962981301
2014-11-27,MNDO,0.3826126681775949
2014-11-28,MNDO,0.3805241373165371
2014-12-01,MNDO,0.39173342006792816
2014-12-02,MNDO,0.39210234890741413
2014-12-03,MNDO,0.38317741561015795
2014-12-04,MNDO,0.38457917472616693
2014-12-05,MNDO,0.38399390993002896
2014-12-08,MNDO,0.38393187668093015
2014-12-09,MNDO,0.3804840761967545
2014-12-10,MNDO,0.37146817854034364
2014-12-11,MNDO,0.3722528306256985
2014-12-12,MNDO,0.3621529436862529
2014-12-15,MNDO,0.3642877767168929
2014-12-16,MNDO,0.3630516524413654
2014-12-17,MNDO,0.3607074225593351
2014-12-18,MNDO,0.3575068732659679
2014-12-19,MNDO,0.3598110272623555
2014-12-22,MNDO,0.3596588413442577
2014-12-23,MNDO,0.3397610427469208
2014-12-24,MNDO,0.3310375119533648
2014-12-25,MNDO,0.32326390540223526
2014-12-26,MNDO,0.3139871294369058
2014-12-29,MNDO,0.31124656080909413
2014-12-30,MNDO,0.3180271504147646
2014-12-31,MNDO,0.3118403880007837
2015-01-01,MNDO,0.3138602796630041
2015-01-02,MNDO,0.31575817412773866
2015-01-05,MNDO,0.32284258720438236
2015-01-06,MNDO,0.3226302805677716
2015-01-07,MNDO,0.3190439588064995
2015-01-08,MNDO,0.32202740342413816
2015-01-09,MNDO,0.32640475690068615
2015-01-12,MNDO,0.3298564444828709
2015-01-13,MNDO,0.32803901425163706
2015-01-14,MNDO,0.32714830701440595
2015-01-15,MNDO,0.338230449064926
2015-01-16,MNDO,0.34763963907285583
2015-01-19,MNDO,0.340028145622843
2015-01-20,MNDO,0.3424935223463313
2015-01-21,MNDO,0.34296515938761507
2015-01-22,MNDO,0.34650748403925336
2015-01-23,MNDO,0.3394056069964024
2015-01-26,MNDO,0.3370103004623499
2015-01-27,MNDO,0.3469342129204883
2015-01-28,MNDO,0.34921881627799733
2015-01-29,MNDO,0.3432412716594013
2015-01-30,MNDO,0.33402667766517186
2015-02-02,MNDO,0.33189982528896944
2015-02-03,MNDO,0.332675071178351
2015-02-04,MNDO,0.3421102762192506
2015-02-05,MNDO,0.34354876123554073
2015-02-06,MNDO,0.3432600266377718
2015-02-09,MNDO,0.34177451752608307
2015-02-10,MNDO,0.34194472218225636
2015-02-11,MNDO,0.3394752079906333
2015-02-12,MNDO,0.3390983960410075
2015-02-13,MNDO,0.3503009454247429
2015-02-16,MNDO,0.3363403861896931
2015-02-17,MNDO,0.3360423704403077
2015-02-18,MNDO,0.3441578673823192
2015-02-19,MNDO,0.34513668011010207
2015-02-20,MNDO,0.3498590634257522
2015-02-23,MNDO,0.3493102458044569
2015-02-24,MNDO,0.34971989535160297
2015-02-25,MNDO,0.3493487632499928
2015-02-26,MNDO,0.34295698385059087
2015-02-27,MNDO,0.3440068409216726
2015-03-02,MNDO,0.34702620504179704
2015-03-03,MNDO,0.34242380428090524
2015-03-04,MNDO,0.3434529513661637
2015-03-05,MNDO,0.3488840596499459
2015-03-06,MNDO,0.34749605189834626
2015-03-09,MNDO,0.34741556005699686
2015-03-10,MNDO,0.34452242275924866
2015-03-11,MNDO,0.3474538634715938
2015-03-12,MNDO,0.34358277459942743
2015-03-13,MNDO,0.34661225216529834
2015-03-16,MNDO,0.34961618993978333
2015-03-17,MNDO,0.3497246882453084
2015-03-18,MNDO,0.3487804139615837
2015-03-19,MNDO,0.35325847368647406
2015-03-20,MNDO,0.35122284300423284
2015-03-23,MNDO,0.3514461896361873
2015-03-24,MNDO,0.3492167045230652
2015-03-25,MNDO,0.3521042288540637
2015-03-26,MNDO,0.3606113129191435
2015-03-27,MNDO,0.35849848448838545
2015-03-30,MNDO,0.36334374529352814
2015-03-31,MNDO,0.3656632399295613
2015-04-01,MNDO,0.36933714868430967
2015-04-02,MNDO,0.3671384498229955
2015-04-03,MNDO,0.3679935637531738
2015-04-06,MNDO,0.3671808583185853
2015-04-07,MNDO,0.36590545489761317
2015-04-08,MNDO,0.36408455562790193
2015-04-09,MNDO,0.3595095474496623
2015-04-10,MNDO,0.36345716981773707
2015-04-13,MNDO,0.36345501430095506
2015-04-14,MNDO,0.35561025024464105
2015-04-15,MNDO,0.341094066411425
2015-04-16,MNDO,0.3408547958779123
2015-04-17,MNDO,0.33773098853956407
2015-04-20,MNDO,0.3393349324629359
2015-04-21,MNDO,0.33504781309493853
2015-04-22,MNDO,0.33508151741883013
2015-04-23,MNDO,0.3348578112077287
2015-04-24,MNDO,0.3227680144450011
2015-04-27,MNDO,0.32075378433046414
2015-04-28,MNDO,0.32173834859528977
2015-04-29,MNDO,0.32881613493773126
2015-04-30,MNDO,0.35165002744449475
2015-05-01,MNDO,0.35103197580827206
2015-05-04,MNDO,0.34019160585146796
2015-05-05,MNDO,0.3367518796384215
2015-05-06,MNDO,0.33731555157522175
2015-05-07,MNDO,0.34356572896978343
2015-05-08,MNDO,0.34865892935267917
2015-05-11,MNDO,0.3494927530228205
2015-05-12,MNDO,0.35852091755626225
2015-05-13,MNDO,0.3509841514983307
2015-05-14,MNDO,0.34545857902102706
2015-05-15,MNDO,0.34556482258048804
2015-05-18,MNDO,0.3559409063834037
2015-05-19,MNDO,0.37330460964624196
2015-05-20,MNDO,0.3701537100803439
2015-05-21,MNDO,0.372216086920822
2015-05-22,MNDO,0.37193100785746275
2015-05-25,MNDO,0.3795882962474298
2015-05-26,MNDO,0.412265773419692
2015-05-27,MNDO,0.44237647417684944
2015-05-28,MNDO,0.43760642334767635
2015-05-29,MNDO,0.43774216927689996
2015-06-01,MNDO,0.43951882077363047
2015-06-02,MNDO,0.43331944617653645
2015-06-03,MNDO,0.45188935284776155
2015-06-04,MNDO,0.46609741408518374
2015-06-05,MNDO,0.4685792606030209
2015-06-08,MNDO,0.4646664148426019
2015-06-09,MNDO,0.46462915611747246
2015-06-10,MNDO,0.48494420644797515
2015-06-11,MNDO,0.48740012467261246
2015-06-12,MNDO,0.4874019086442798
2015-06-15,MNDO,0.4918461187950801
2015-06-16,MNDO,0.5004767756564588
2015-06-17,MNDO,0.5078955900606364
2015-06-18,MNDO,0.5175606053780732
2015-06-19,MNDO,0.5161345096139026
2015-06-22,MNDO,0.5336475227055688
2015-06-23,MNDO,0.5317198131547283
2015-06-24,MNDO,0.5319024909489978
2015-06-25,MNDO,0.5304946372723337
2015-06-26,MNDO,0.5307090430679524
2015-06-29,MNDO,0.5295293216778394
2015-06-30,MNDO,0.5273863815298827
2015-07-01,MNDO,0.5293732927310763
2015-07-02,MNDO,0.5302581761652757
2015-07-03,MNDO,0.5299285989349645
2015-07-06,MNDO,0.5630611356831556
2015-07-07,MNDO,0.5710589688096595
2015-07-08,MNDO,0.5668622315160781
2015-07-09,MNDO,0.5707616259588121
2015-07-10,MNDO,0.5699106331564908
2015-07-13,MNDO,0.5700718023304593
2015-07-14,MNDO,0.5782854827691298
2015-07-15,MNDO,0.5783218433456243
2015-07-16,MNDO,0.5763293572739371
2015-07-17,MNDO,0.5751888934479048
2015-07-20,MNDO,0.5748156108282423
2015-07-21,MNDO,0.5837603011212026
2015-07-22,MNDO,0.5832626902086205
2015-07-23,MNDO,0.5931022252088379
2015-07-24,MNDO,0.6174589463223576
2015-07-27,MNDO,0.6171265749186001
2015-07-28,MNDO,0.617325309852016
2015-07-29,MNDO,0.6297132406123064
2015-07-30,MNDO,0.6297903565890874
2015-07-31,MNDO,0.630103287112783
2015-08-03,MNDO,0.6297379647002198
2015-08-04,MNDO,0.6251244574703629
2015-08-05,MNDO,0.6207659061492902
2015-08-06,MNDO,0.6188157567820187
2015-08-07,MNDO,0.6147235626182979
2015-08-10,MNDO,0.6224474510413915
2015-08-11,MNDO,0.625805171806012
2015-08-12,MNDO,0.6266727011862382
2015-08-13,MNDO,0.6276501495848162
2015-08-14,MNDO,0.6164045392272874
2015-08-17,MNDO,0.6171636662517146
2015-08-18,MNDO,0.6165228869586016
2015-08-19,MNDO,0.6398761034244425
2015-08-20,MNDO,0.6347607507832067
2015-08-21,MNDO,0.6222418145105367
2015-08-24,MNDO,0.6047607541477317
2015-08-25,MNDO,0.6078281089466875
2015-08-26,MNDO,0.6181615867126802
2015-08-27,MNDO,0.616869459232171
2015-08-28,MNDO,0.6163771754478001
2015-08-31,MNDO,0.6017444634166176
2015-09-01,MNDO,0.6068833442574604
2015-09-02,MNDO,0.6055330925336863
2015-09-03,MNDO,0.6041547968550829
2015-09-04,MNDO,0.6037513803204682
2015-09-07,MNDO,0.5900990362819151
2015-09-08,MNDO,0.5923869072185558
2015-09-09,MNDO,0.5998819401075957
2015-09-10,MNDO,0.5938449613153015
2015-09-11,MNDO,0.5823544830759515
2015-09-14,MNDO,0.5784960933914433
2015-09-15,MNDO,0.5735144000105679
2015-09-16,MNDO,0.5830690160369735
2015-09-17,MNDO,0.5659522703843349
2015-09-18,MNDO,0.5615810566405603
2015-09-21,MNDO,0.5607879043968997
2015-09-22,MNDO,0.560487823397619
2015-09-23,MNDO,0.5597947626518079
2015-09-24,MNDO,0.5630731839435283
2015-09-25,MNDO,0.5616554019322537
2015-09-28,MNDO,0.561361964511584
2015-09-29,MNDO,0.5612001982860971
2015-09-30,MNDO,0.560737542224914
2015-10-01,MNDO,0.5353466953930046
2015-10-02,MNDO,0.5255732943960338
2015-10-05,MNDO,0.5254352271216319
2015-10-06,MNDO,0.5243960422004053
2015-10-07,MNDO,0.5245712983188333
2015-10-08,MNDO,0.5246853099127914
2015-10-09,MNDO,0.5227817684124548
2015-10-12,MNDO,0.5230234528819451
2015-10-13,MNDO,0.5287733014730381
2015-10-14,MNDO,0.5391965164184815
2015-10-15,MNDO,0.5392043307202321
2015-10-16,MNDO,0.5246002091809817
2015-10-19,MNDO,0.5245776131480473
2015-10-20,MNDO,0.5186018268810607
2015-10-21,MNDO,0.5003895674996718
2015-10-22,MNDO,0.5044505883974756
2015-10-23,MNDO,0.4987238578921907
2015-10-26,MNDO,0.4870078915394704
2015-10-27,MNDO,0.48739831737668515
2015-10-28,MNDO,0.4919777191717486
2015-10-29,MNDO,0.4915893724470163
2015-10-30,MNDO,0.49150265497089435
2015-11-02,MNDO,0.49171827340325164
2015-11-03,MNDO,0.5023083830432209
2015-11-04,MNDO,0.5007905942623239
2015-11-05,MNDO,0.48905390863542336
2015-11-06,MNDO,0.48282805537545587
2015-11-09,MNDO,0.48239402772252554
2015-11-10,MNDO,0.4719259598051064
2015-11-11,MNDO,0.473912567664855
2015-11-12,MNDO,0.4733793848236653
2015-11-13,MNDO,0.4736098471147071
2015-11-16,MNDO,0.43882399920126747
2015-11-17,MNDO,0.4357376304406375
2015-11-18,MNDO,0.4244794343416154
2015-11-19,MNDO,0.4230276839172708
2015-11-20,MNDO,0.4223232462275217
2015-11-23,MNDO,0.410084513703689
2015-11-24,MNDO,0.41081192586186016
2015-11-25,MNDO,0.41130865981552805
2015-11-26,MNDO,0.4112328585782995
2015-11-27,MNDO,0.3812852712413266
2015-11-30,MNDO,0.3917291729693401
2015-12-01,MNDO,0.39296281708879477
2015-12-02,MNDO,0.3959845315924782
2015-12-03,MNDO,0.3835440591303449
2015-12-04,MNDO,0.3903284244865588
2015-12-07,MNDO,0.37861606071514975
2015-12-08,MNDO,0.37903899072608155
2015-12-09,MNDO,0.3800420088079523
2015-12-10,MNDO,0.3797876892392094
2015-12-11,MNDO,0.38003170449097035
2015-12-14,MNDO,0.3680874936529428
2015-12-15,MNDO,0.3730136773495147
2015-12-16,MNDO,0.3730472657393917
2015-12-17,MNDO,0.37313813234702253
2015-12-18,MNDO,0.3812530767970883
2015-12-21,MNDO,0.38515711125248164
2015-12-22,MNDO,0.3831948383777753
2015-12-23,MNDO,0.38504395094962246
2015-12-24,MNDO,0.38981214543855
2015-12-25,MNDO,0.38665574265789354
2015-12-28,MNDO,0.38442565887211655
2015-12-29,MNDO,0.388621181039635
2015-12-30,MNDO,0.3848874139657229
2015-12-31,MNDO,0.3847207207624855
2016-01-01,MNDO,0.3767779237661298
2016-01-04,MNDO,0.3797660197182284
2016-01-05,MNDO,0.3845699593646426
2016-01-06,MNDO,0.3805403520819596
2016-01-07,MNDO,0.38284438705038565
2016-01-08,MNDO,0.3768983540073716
2016-01-11,MNDO,0.36464273513988055
2016-01-12,MNDO,0.36622616943034836
2016-01-13,MNDO,0.37272269673003094
2016-01-14,MNDO,0.3730053819562982
2016-01-15,MNDO,0.3740007400465566
2016-01-18,MNDO,0.36751604965496615
2016-01-19,MNDO,0.36138961860233726
2016-01-20,MNDO,0.3606924388161559
2016-01-21,MNDO,0.358737533193474
2016-01-22,MNDO,0.3587022064521349
2016-01-25,MNDO,0.3566628678075854
2016-01-26,MNDO,0.3657899013141673
2016-01-27,MNDO,0.36772161795069963
2016-01-28,MNDO,0.36795695170237835
2016-01-29,MNDO,0.3537872370696828
2016-02-01,MNDO,0.35762979625028607
2016-02-02,MNDO,0.3665735434575835
2016-02-03,MNDO,0.3673512539351634
2016-02-04,MNDO,0.36616390575234103
2016-02-05,MNDO,0.3655879132796941
2016-02-08,MNDO,0.3619596262207555
2016-02-09,MNDO,0.3575271255044569
2016-02-10,MNDO,0.36680938083533604
2016-02-11,MNDO,0.3691223600250849
2016-02-12,MNDO,0.37380252731425495
2016-02-15,MNDO,0.37256843786226335
2016-02-16,MNDO,0.3691759758646871
2016-02-17,MNDO,0.3665157258711708
2016-02-18,MNDO,0.3655184982619584
2016-02-19,MNDO,0.3656621935688538
2016-02-22,MNDO,0.3706428393672086
2016-02-23,MNDO,0.3708906522427218
2016-02-24,MNDO,0.37197529433921833
2016-02-25,MNDO,0.36472887708461854
2016-02-26,MNDO,0.3645867485820942
2016-02-29,MNDO,0.36784237661864705
2016-03-01,MNDO,0.36788069832315295
2016-03-02,MNDO,0.36753663653175045
2016-03-03,MNDO,0.36743847278313013
2016-03-04,MNDO,0.3658587271316998
2016-03-07,MNDO,0.3658557905128345
2016-03-08,MNDO,0.3729155096380036
2016-03-09,MNDO,0.3697134469935194
2016-03-10,MNDO,0.36386783730331085
2016-03-11,MNDO,0.36504026706786713
2016-03-14,MNDO,0.3653141785251458
2016-03-15,MNDO,0.3642619926647952
2016-03-16,MNDO,0.35921685326873404
2016-03-17,MNDO,0.35653201245748645
2016-03-18,MNDO,0.35152842338210727
2016-03-21,MNDO,0.3511994523244316
2016-03-22,MNDO,0.35116691815834705
2016-03-23,MNDO,0.35249648073847845
2016-03-24,MNDO,0.3545578229515775
2016-03-25,MNDO,0.34666697448295414
2016-03-28,MNDO,0.35352341715210334
2016-03-29,MNDO,0.3530499235453424
2016-03-30,MNDO,0.353499435065393
2016-03-31,MNDO,0.35280976538003517
2016-04-01,MNDO,0.3549858878199231
2016-04-04,MNDO,0.35984205727736884
2016-04-05,MNDO,0.35884993660570946
2016-04-06,MNDO,0.35604816923936955
2016-04-07,MNDO,0.356320659836307
2016-04-08,MNDO,0.355265610949275
2016-04-11,MNDO,0.3540592790175603
2016-04-12,MNDO,0.35475890152207695
2016-04-13,MNDO,0.3533682969049729
2016-04-14,MNDO,0.35527869163157483
2016-04-15,MNDO,0.35485307030826435
2016-04-18,MNDO,0.34811893727028265
2016-04-19,MNDO,0.34998468970092717
2016-04-20,MNDO,0.3572853682345466
2016-04-21,MNDO,0.3547053964394558
2016-04-22,MNDO,0.34531575432072015
2016-04-25,MNDO,0.35177555685228057
2016-04-26,MNDO,0.35202309618354233
2016-04-27,MNDO,0.35722404718516143
2016-04-28,MNDO,0.35414509847449094
2016-04-29,MNDO,0.34849321134162536
2016-05-02,MNDO,0.351048688246123
2016-05-03,MNDO,0.3534950315038474
